Content,Space,Topic,Mapping
"http://sweetontology.net/stateSpectralBand/Ultraviolet,http://sweetontology.net/matrElementalMolecule/Ozone",Global,"Ecosystem,Weather",Point Symbol Method
http://sweetontology.net/phenAtmoWind/Wind,Global,"Ecosystem,Weather",Point Symbol Method
"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/matrCompound/Water",Global,"Ecosystem,Geology",Quality Base Method
"http://sweetontology.net/matrPlant/Vegetation,http://sweetontology.net/matrCompound/Water",Global,Ecosystem,Others
http://sweetontology.net/phenAtmoWind/Wind,Global,Weather,Point Symbol Method
http://sweetontology.net/phenAtmoWind/Wind,Global,Weather,Point Symbol Method
"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",Global,Weather,Choloplethic Method
"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",Global,Weather,Choloplethic Method
"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",Global,Weather,Choloplethic Method
"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/matrCompound/Water",United States,"Ecosystem,Geology",Choloplethic Method
http://sweetontology.net/phenAtmoWind/Wind,United States,"Ecosystem,Weather",Choloplethic Method
http://sweetontology.net/phenAtmoWind/Wind,United States,"Ecosystem,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/realm/Ocean",Global,"Water,Weather",Choloplethic Method
http://sweetontology.net/matrElementalMolecule/Ozone,United States,Ecosystem,Choloplethic Method
http://sweetontology.net/realm/Atmosphere,United States,"Ecosystem,Health",Choloplethic Method
"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/propTemperature/Temperature",United States,Geology,Choloplethic Method
"http://sweetontology.net/matrSediment/Soil,http://sweetontology.net/matrWater/Ice",United States,Geology,Choloplethic Method
"http://sweetontology.net/matrPlant/Vegetation,http://sweetontology.net/matrCompound/Water",United States,Ecosystem,Area Method
http://sweetontology.net/phenAtmoWind/Wind,United States,"Climate,Weather",Choloplethic Method
http://sweetontology.net/phenAtmoWind/Wind,United States,"Climate,Weather",Choloplethic Method
http://sweetontology.net/phenAtmoWind/Wind,United States,"Climate,Weather",Point Symbol Method
http://sweetontology.net/phenAtmoWind/Wind,United States,"Climate,Weather",Point Symbol Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/matr/Air",United States,Weather,Choloplethic Method
"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",United States,Weather,Choloplethic Method
"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",United States,Weather,Choloplethic Method
"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",United States,Weather,Choloplethic Method
"http://sweetontology.net/matr/Air,http://sweetontology.net/propTemperature/Temperature",United States,Weather,Choloplethic Method
"http://sweetontology.net/realmBiolBiome/Pasture,http://sweetontology.net/realm/Land",Global,"Agriculture,Biodiversity,Ecosystem,Geology",Choloplethic Method
"http://sweetontology.net/stateBiological/Anthropogenic,http://sweetontology.net/humanCommerce/Urbanization,http://sweetontology.net/realmBiolBiome/Biome,http://sweetontology.net/realmBiolBiome/Ecosystem,http://sweetontology.net/matrAnimal/Human",Global,"Agriculture,Biodiversity,Ecosystem",Quality Base Method
"http://sweetontology.net/stateBiological/Anthropogenic,http://sweetontology.net/realmBiolBiome/Biome,http://sweetontology.net/humanCommerce/Urbanization,http://sweetontology.net/realmBiolBiome/Ecosystem,http://sweetontology.net/matrAnimal/Human",Global,"Agriculture,Biodiversity,Ecosystem",Quality Base Method
"http://sweetontology.net/stateBiological/Anthropogenic,http://sweetontology.net/realmBiolBiome/Biome,http://sweetontology.net/humanCommerce/Urbanization,http://sweetontology.net/realmBiolBiome/Ecosystem,http://sweetontology.net/matrAnimal/Human",Global,"Agriculture,Biodiversity,Ecosystem",Quality Base Method
"http://sweetontology.net/stateBiological/Anthropogenic,http://sweetontology.net/realmBiolBiome/Biome,http://sweetontology.net/humanCommerce/Urbanization,http://sweetontology.net/matrAnimal/Human,http://sweetontology.net/realmBiolBiome/Ecosystem",Global,"Agriculture,Biodiversity,Ecosystem",Quality Base Method
"http://sweetontology.net/propIndex/EnvironmentalPerformanceIndex,http://sweetontology.net/phenEnvirImpact/Pollution,http://sweetontology.net/phenBiol/Health,http://sweetontology.net/matrAnimal/Human,http://sweetontology.net/matr/Air,http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/matrCompound/Water",Global,"Biodiversity,Ecosystem,Health,Water",Quality Base Method
"http://sweetontology.net/propIndex/EnvironmentalPerformanceIndex,http://sweetontology.net/matr/Air,http://sweetontology.net/phenBiol/Health,http://sweetontology.net/phenEnvirImpact/Pollution,http://sweetontology.net/humanEnvirConservation/Sustainability,http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/matrCompound/Water",Global,"Biodiversity,Ecosystem,Health,Water",Quality Base Method
"http://sweetontology.net/propIndex/EnvironmentalPerformanceIndex,http://sweetontology.net/phenBiol/Health,http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/matrCompound/Water",Global,"Biodiversity,Climate,Ecosystem,Health,Water",Quality Base Method
"http://sweetontology.net/propIndex/EnvironmentalSustainabilityIndex,http://sweetontology.net/humanEnvirConservation/Sustainability,http://sweetontology.net/stateSystem/Natural,http://sweetontology.net/phenBiol/Health,http://sweetontology.net/humanEnvirConservation/Conservation,http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/matrCompound/Water,http://sweetontology.net/stateRoleImpact/Disasterous",Global,"Biodiversity,Climate,Disaster,Ecosystem,Health,Water,Weather",Quality Base Method
"http://sweetontology.net/humanTechReadiness/Technology,http://sweetontology.net/humanKnowledgeDomain/Science,http://sweetontology.net/humanEnvirConservation/Sustainability,http://sweetontology.net/phenBiol/Health,http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/matrCompound/Water",Global,"Biodiversity,Climate,Disaster,Ecosystem,Health,Water,Weather",Quality Base Method
http://sweetontology.net/propCount/Population,Global,Biodiversity,Quality Base Method
"http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/realmHydroBody/Dam,http://sweetontology.net/realmHydroBody/Reservoir,http://sweetontology.net/matrCompound/Water,http://sweetontology.net/realm/Land",Global,"Agriculture,Biodiversity,Climate,Water",Point Symbol Method
http://sweetontology.net/propCount/Population,Global,"Biodiversity,Ecosystem","Area Method,Point Symbol Method"
"http://sweetontology.net/phenFluidDynamics/Cyclone,http://sweetontology.net/phenSystem/Loss,http://sweetontology.net/stateRoleTrust/Risky,http://sweetontology.net/stateRoleImpact/Hazard",Global,Disaster,Choloplethic Method
"http://sweetontology.net/stateRoleImpact/Hazard,http://sweetontology.net/phenPlanetClimate/Drought,http://sweetontology.net/stateTimeFrequency/Cyclic,http://sweetontology.net/stateTimeFrequency/Seasonal,http://sweetontology.net/phenPlanetClimate/ClimaticAverage,http://sweetontology.net/matrCompound/Water",Global,"Climate,Disaster,Weather",Choloplethic Method
"http://sweetontology.net/stateRoleTrust/Risky,http://sweetontology.net/phenGeolGeomorphology/Landslide,http://sweetontology.net/phenSystem/Loss",Global,"Biodiversity,Climate,Disaster,Health",Choloplethic Method
http://sweetontology.net/phenBiol/Health,Global,"Biodiversity,Health",Choloplethic Method
http://sweetontology.net/propCount/Population,United States,Biodiversity,Point Symbol Method
"http://sweetontology.net/propCount/Population,http://sweetontology.net/humanJurisdiction/MetropolitanStatisticalArea",United States,"Biodiversity,Health",Point Symbol Method
http://sweetontology.net/propCount/Population,United States,Biodiversity,Point Symbol Method
http://sweetontology.net/phenAtmo/WeatherCondition,United States,Weather,Others
"http://sweetontology.net/realmGeol/Bedrock,http://sweetontology.net/humanKnowledgeDomain/Geology",Australia,Geology,Quality Base Method
http://sweetontology.net/matrPlant/Vegetation,California,Agriculture,Quality Base Method
http://sweetontology.net/realmCryo/Glacier,Global,"Ecosystem,Geology,Water",Area Method
"http://sweetontology.net/humanJurisdiction/Country,http://sweetontology.net/stateRoleGeographic/Boundary",Global,Geology,Line Symbol Method
"http://sweetontology.net/realmLandCoastal/Shoreline,http://sweetontology.net/realmLandCoastal/Island,http://sweetontology.net/realmHydroBody/Lake",Global,"Geology,Water","Line Symbol Method,Point Symbol Method"
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/propTemperature/Temperature,http://sweetontology.net/stateTimeFrequency/Monthly",Global,"Climate,Weather",Choloplethic Method
"http://sweetontology.net/stateBiological/Deciduous,http://sweetontology.net/matrPlant/Broadleaf,http://sweetontology.net/realmBiolBiome/Forest",Global,"Agriculture,Ecosystem",Choloplethic Method
"http://sweetontology.net/matrPlant/Leaf,http://sweetontology.net/stateBiological/Deciduous,http://sweetontology.net/realmBiolBiome/Forest",Global,"Agriculture,Ecosystem",Choloplethic Method
"http://sweetontology.net/matrPlant/Leaf,http://sweetontology.net/matrPlant/Evergreen,http://sweetontology.net/realmBiolBiome/Forest",Global,"Agriculture,Ecosystem",Choloplethic Method
"http://sweetontology.net/realmBiolBiome/Forest,http://sweetontology.net/realmGeol/Cover",Global,"Agriculture,Ecosystem",Choloplethic Method
http://sweetontology.net/realmHydroBody/BodyOfWater,Global,"Agriculture,Water",Choloplethic Method
http://sweetontology.net/realmBiolBiome/Woodland,Global,"Agriculture,Geology",Choloplethic Method
"http://sweetontology.net/stateBiological/Deciduous,http://sweetontology.net/matrPlant/Leaf,http://sweetontology.net/realmBiolBiome/Forest",Global,"Agriculture,Geology",Choloplethic Method
"http://sweetontology.net/matrPlant/Broadleaf,http://sweetontology.net/realmBiolBiome/Forest",Global,"Agriculture,Geology",Choloplethic Method
"http://sweetontology.net/matrPlant/Evergreen,http://sweetontology.net/matrPlant/Leaf,http://sweetontology.net/realmBiolBiome/Forest",Global,"Agriculture,Geology",Choloplethic Method
http://sweetontology.net/realmBiolBiome/Forest,Global,Agriculture,Choloplethic Method
http://sweetontology.net/realmBiolBiome/Woodland,Global,"Agriculture,Geology",Choloplethic Method
"http://sweetontology.net/stateBiological/Deciduous,http://sweetontology.net/matrPlant/Broadleaf,http://sweetontology.net/realmBiolBiome/Forest",Global,"Agriculture,Geology",Choloplethic Method
"http://sweetontology.net/stateBiological/Deciduous,http://sweetontology.net/matrPlant/Leaf,http://sweetontology.net/realmBiolBiome/Forest",Global,"Agriculture,Geology",Choloplethic Method
"http://sweetontology.net/matrPlant/Evergreen,http://sweetontology.net/matrPlant/Leaf,http://sweetontology.net/realmBiolBiome/Forest",Global,"Agriculture,Geology",Choloplethic Method
http://sweetontology.net/realmBiolBiome/Forest,Global,"Agriculture,Geology",Choloplethic Method
http://sweetontology.net/realmHydroBody/BodyOfWater,Global,"Agriculture,Water",Area Method
http://sweetontology.net/realmBiolBiome/Woodland,Global,"Agriculture,Geology",Choloplethic Method
"http://sweetontology.net/stateRoleGeographic/Irrigated,http://sweetontology.net/matrPlant/Crop",Global,Agriculture,Area Method
"http://sweetontology.net/stateRoleGeographic/Irrigated,http://sweetontology.net/matrPlant/Crop",Global,Agriculture,Area Method
"http://sweetontology.net/stateRoleGeographic/Irrigated,http://sweetontology.net/matrPlant/Crop",Global,Agriculture,Choloplethic Method
"http://sweetontology.net/stateRoleGeographic/Irrigated,http://sweetontology.net/matrPlant/Crop",Global,Agriculture,Choloplethic Method
"http://sweetontology.net/stateRoleGeographic/Irrigated,http://sweetontology.net/matrPlant/Crop",Global,Agriculture,Choloplethic Method
"http://sweetontology.net/stateRoleGeographic/Irrigated,http://sweetontology.net/matrPlant/Crop",Global,Agriculture,Choloplethic Method
"http://sweetontology.net/stateRoleGeographic/Irrigated,http://sweetontology.net/matrPlant/Crop",Global,Agriculture,Choloplethic Method
"http://sweetontology.net/stateRoleGeographic/Irrigated,http://sweetontology.net/matrPlant/Crop",Global,Agriculture,Choloplethic Method
