Path,Edge,Graph,Cluster,Total,Jac,Precision,Recall,CC,avgConf,OriNum
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.009972333908081055,0.003988742828369141,0.08078455924987793,0.09474563598632812,1.0,0.3839611685322931,0.3839611685322931,0.4599799781273841,0.4355151351581989,826
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.009973287582397461,0.006980180740356445,0.16356372833251953,0.18051719665527344,0.8,0.3999160836050647,0.3999160836050647,0.45274195005743634,0.33464907347216477,666
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.013962507247924805,0.013963460922241211,0.1685483455657959,0.19647431373596191,0.9,0.37942276664879115,0.37942276664879115,0.23383872722983218,0.3713877837555225,568
noiseRate,0.3,SamNum,20,min_support,0.3,gamma,0.8,avgRecall,0.3772546707802115
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.013964414596557617,0.015954017639160156,0.2732408046722412,0.303159236907959,0.95,0.3030564617573701,0.3030564617573701,0.2395343000074472,0.28739104930916903,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.011967897415161133,0.005983829498291016,0.08477377891540527,0.10272550582885742,0.7,0.19964433647795551,0.19964433647795551,0.24034147306854448,0.2962450040181127,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.010970354080200195,0.00897526741027832,0.16457748413085938,0.1845231056213379,0.6,0.594783123355365,0.594783123355365,0.3758494122419248,0.4305047915686985,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.015957117080688477,0.02094268798828125,0.32773613929748535,0.3646359443664551,0.95,0.19346956976648644,0.19346956976648644,0.3143618706245166,0.574606687576245,976
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.024933338165283203,0.07778477668762207,0.9800806045532227,1.082798719406128,0.8,0.3299791856656176,0.3299791856656176,0.3634169492663839,0.3159510636138284,816
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.009973526000976562,0.00498652458190918,0.08178162574768066,0.0967416763305664,0.9,0.21030876933939957,0.21030876933939957,0.3156998496251718,0.3994429663896865,405
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.009973526000976562,0.0059833526611328125,0.08178186416625977,0.09773874282836914,1.0,0.3937745259254355,0.3937745259254355,0.3385089257253122,0.3975938883292378,586
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.010970354080200195,0.005984306335449219,0.08178067207336426,0.09873533248901367,0.65,0.17115174480695078,0.17115174480695078,0.5417389032670042,0.3958828101639401,488
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.008976459503173828,0.0019941329956054688,0.043883323669433594,0.05485391616821289,0.9,0.374140811201782,0.374140811201782,0.6185257029888844,0.3252131881131453,328
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.008976221084594727,0.0019948482513427734,0.04288482666015625,0.05385589599609375,0.6,0.3427673438578213,0.3427673438578213,0.4443005965594377,0.3581812956588052,743
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.010970115661621094,0.0049860477447509766,0.07987356185913086,0.09582972526550293,0.8947368421052632,0.206252595517927,0.206252595517927,0.5928198779714956,0.38101909417747426,645
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.010971307754516602,0.010969400405883789,0.24794220924377441,0.2698829174041748,0.8,0.284354516696247,0.284354516696247,0.3788769798984991,0.32665275513910713,485
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.010970830917358398,0.0059833526611328125,0.07879018783569336,0.09574437141418457,0.9,0.3301397046088626,0.3301397046088626,0.4341611463344308,0.3052335795964806,826
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.013962745666503906,0.010970592498779297,0.17752528190612793,0.20245862007141113,0.85,0.5503707324573468,0.5503707324573468,0.46814805202452275,0.30361027709950983,666
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.013962507247924805,0.03191351890563965,0.4946775436401367,0.5405535697937012,0.9,0.4137871005582039,0.4137871005582039,0.41483006913716414,0.2772420173102492,568
noiseRate,0.4,SamNum,20,min_support,0.3,gamma,0.8,avgRecall,0.3265320347995181
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.01599264144897461,0.013960599899291992,0.18447279930114746,0.21442604064941406,0.95,0.41515924095126155,0.41515924095126155,0.37214192147610436,0.42793705053121067,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.012964963912963867,0.014959573745727539,0.24108076095581055,0.26900529861450195,0.55,0.3579541198865126,0.3579541198865126,0.2531321234185655,0.29366259368924186,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.011967897415161133,0.0059833526611328125,0.0797874927520752,0.09773874282836914,0.5263157894736842,0.5106959559081653,0.5106959559081653,0.4199414209946536,0.4522445054172049,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.024932861328125,0.08077669143676758,1.1735126972198486,1.2792222499847412,0.95,0.1860762195512375,0.1860762195512375,0.32917022656733985,0.42183594498232413,976
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.010970354080200195,0.015956640243530273,0.32938289642333984,0.3563098907470703,0.85,0.3655117105046589,0.3655117105046589,0.575253109785628,0.36897846312245347,816
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.010971307754516602,0.003988981246948242,0.037899017333984375,0.05285930633544922,0.95,0.18304459948268686,0.18304459948268686,0.21976967691148505,0.2848989475940431,405
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.005983829498291016,0.0009970664978027344,0.042885541915893555,0.049866437911987305,0.7894736842105263,0.3103476665946172,0.4655214998919258,0.6832876571559203,0.5073247949383701,586
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.010971307754516602,0.004986763000488281,0.08078408241271973,0.09674215316772461,0.6,0.2280561441249941,0.2280561441249941,0.3770346491363199,0.3364756366426165,488
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.010786771774291992,0.017954349517822266,0.32512950897216797,0.3538706302642822,0.85,0.3963221812038834,0.3963221812038834,0.47392589423434167,0.33827810346630993,328
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.009972572326660156,0.019942760467529297,0.4657578468322754,0.49567317962646484,0.5,0.3425079469078101,0.3425079469078101,0.238325534001007,0.6096831545558709,743
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.014959573745727539,0.03302359580993652,0.4792294502258301,0.5272126197814941,0.95,0.18806889119662884,0.18806889119662884,0.4711869411401161,0.2926402827070963,645
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.008975744247436523,0.002992391586303711,0.07878947257995605,0.09075760841369629,0.85,0.2657218537045755,0.2657218537045755,0.33545064719286066,0.4733330489067018,485
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.010970354080200195,0.008975744247436523,0.16057109832763672,0.18051719665527344,0.9,0.34647226279954385,0.34647226279954385,0.390664260998397,0.30019038036742096,826
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.00797891616821289,0.005983591079711914,0.0967416763305664,0.11070418357849121,0.6,0.23402232957259034,0.11701116478629517,-0.8233997142087838,0.5061778592732918,666
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.011967658996582031,0.022936344146728516,0.35363006591796875,0.3885340690612793,0.65,0.39052274732791104,0.39052274732791104,0.4803534409674402,0.5168519702878484,568
noiseRate,0.5,SamNum,20,min_support,0.3,gamma,0.8,avgRecall,0.3172431025485395
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.008999824523925781,0.005991697311401367,0.0967099666595459,0.11170148849487305,0.85,0.3970604530712733,0.3970604530712733,0.09264400011406851,0.295457247990931,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.013962507247924805,0.03590250015258789,0.5122535228729248,0.5621185302734375,0.4,0.18882212178780536,0.28323318268170805,0.6436023508822555,0.22962405953371426,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.013962507247924805,0.014958620071411133,0.23836421966552734,0.2672853469848633,0.45,0.3893641305575757,0.3893641305575757,0.23951337203534695,0.3750180828748687,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.013962507247924805,0.007979393005371094,0.12167501449584961,0.1436169147491455,1.0,0.3538511302427355,0.3538511302427355,0.4023643378635162,0.5232360441762589,976
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.009973287582397461,0.014958620071411133,0.3640275001525879,0.3889594078063965,0.6,0.3030145855351683,0.3030145855351683,0.6428494789465726,0.4800379160907387,816
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.013962984085083008,0.011973142623901367,0.16713166236877441,0.1930677890777588,0.85,0.1660647493563633,0.1660647493563633,0.22707316673790928,0.25776124194146216,405
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.00797891616821289,0.0019941329956054688,0.044879913330078125,0.054852962493896484,0.85,0.4147687117696997,0.4147687117696997,0.5322330436414472,0.33620931227529616,586
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.009973526000976562,0.004985332489013672,0.047873735427856445,0.06283259391784668,0.15,0.08618056641241623,0.04309028320620811,-0.8880389437818115,0.5756154747931652,488
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.012964963912963867,0.01595449447631836,0.4767274856567383,0.5056469440460205,0.75,0.3641463948127763,0.3641463948127763,0.16688250937868784,0.6963104504386032,328
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.015957117080688477,0.04287886619567871,0.7216558456420898,0.780491828918457,0.4,0.28486356880333397,0.28486356880333397,0.1969106712009197,0.46463405612455155,743
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.009972810745239258,0.0029926300048828125,0.07878923416137695,0.09175467491149902,0.95,0.14357156780541208,0.14357156780541208,0.2520715595225182,0.45343940926976334,645
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.00997304916381836,0.01695394515991211,0.24434757232666016,0.2712745666503906,0.7,0.22563614275360883,0.22563614275360883,0.58159842231837,0.18073933102904946,485
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.008976221084594727,0.0039904117584228516,0.12044358253479004,0.13341021537780762,0.95,0.3281671329759741,0.3281671329759741,0.44843348663515614,0.4765267492430587,826
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.008975982666015625,0.010968923568725586,0.24035859107971191,0.2603034973144531,0.55,0.31282283013505746,0.31282283013505746,0.38725328326436903,0.47560512156991186,666
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.00997304916381836,0.017950057983398438,0.4996652603149414,0.5275883674621582,0.65,0.48478379702178065,0.48478379702178065,0.3799187371604491,0.7474973907499171,568
noiseRate,0.6,SamNum,20,min_support,0.3,gamma,0.8,avgRecall,0.29962924404857827
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.011996984481811523,0.006981849670410156,0.10169768333435059,0.12067651748657227,0.85,0.23434877136122156,0.35152315704183235,0.22905700670635248,0.39312463541595344,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.010970115661621094,0.01495981216430664,0.2533228397369385,0.2792527675628662,0.45,0.25107817862218207,0.3766172679332731,0.6243552920597316,0.21233352813461778,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.015956401824951172,0.03490328788757324,0.4842851161956787,0.5351448059082031,0.35,0.42940026542945536,0.42940026542945536,0.396917263690524,0.3231233280200838,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.010970115661621094,0.004986763000488281,0.08178138732910156,0.09773826599121094,1.0,0.39117756918365554,0.39117756918365554,0.12426760411814829,0.2943974951382268,976
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.022939443588256836,0.09273958206176758,1.617971658706665,1.7336506843566895,0.5263157894736842,0.23248261666241832,0.23248261666241832,0.47555073653760105,0.6203196121285856,816
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.011967658996582031,0.012964010238647461,0.1595745086669922,0.18450617790222168,0.85,0.17874696490377354,0.17874696490377354,0.06542702462856609,0.24008746878413223,405
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.010970115661621094,0.008975744247436523,0.16954684257507324,0.18949270248413086,0.8888888888888888,0.23831948546889992,0.3574792282033499,0.6794857121455051,0.2755637740278492,586
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.010970592498779297,0.0069806575775146484,0.12167549133300781,0.13962674140930176,0.4,0.15626915203828132,0.15626915203828132,0.23789057122998725,0.4117810503778874,488
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.012964725494384766,0.007978439331054688,0.08477330207824707,0.10571646690368652,0.75,0.2660426849617131,0.2660426849617131,0.47296582682817656,0.27202295319674363,328
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.011967897415161133,0.009972572326660156,0.17620348930358887,0.19814395904541016,0.2,0.2749953791101907,0.2749953791101907,0.5754417633817094,0.3595831270918065,743
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.011966705322265625,0.01994633674621582,0.3201441764831543,0.35205721855163574,0.95,0.1978730712772964,0.1978730712772964,0.1852171420192522,0.4621503488661287,645
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.009972810745239258,0.011968374252319336,0.2403573989868164,0.262298583984375,0.6,0.0927819568298392,0.0927819568298392,0.28838506926642427,0.660809240172248,485
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.009973287582397461,0.008975744247436523,0.09275174140930176,0.11170077323913574,0.8,0.3354728500893651,0.16773642504468256,-0.810004410542478,0.2884014213017802,826
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.013962984085083008,0.024619579315185547,0.33011937141418457,0.3687019348144531,0.7368421052631579,0.31387579664878085,0.31387579664878085,0.5927154812892884,0.26078451726410473,666
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.01495981216430664,0.051854610443115234,0.8256220817565918,0.8924365043640137,0.75,0.3467027673756122,0.3467027673756122,0.6629617960437119,0.35396369777370396,568
noiseRate,0.7,SamNum,20,min_support,0.3,gamma,0.8,avgRecall,0.27558028684294367
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.011998891830444336,0.015924453735351562,0.2623000144958496,0.2902233600616455,0.8947368421052632,0.2589318806831289,0.2589318806831289,0.11579835975681116,0.4895327648143313,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.008975744247436523,0.00897526741027832,0.16356277465820312,0.18151378631591797,0.3,0.24659215993841113,0.3698882399076167,0.6610852934683698,0.29902978877085806,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.013962268829345703,0.029918432235717773,0.49767017364501953,0.541550874710083,0.3157894736842105,0.2911420216986766,0.4367130325480149,0.6965196084180878,0.3058227456765871,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.012965202331542969,0.008976221084594727,0.19647431373596191,0.2184157371520996,0.95,0.24934156592027343,0.24934156592027343,0.7781202572686426,0.2660483267534346,976
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.013962984085083008,0.034905433654785156,0.4886922836303711,0.5375607013702393,0.6,0.1558712137955688,0.1558712137955688,0.3532145741065127,0.6542488865815578,816
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.013962745666503906,0.007978439331054688,0.0827779769897461,0.10471916198730469,0.9,0.16304582875674267,0.244568743135114,0.37064583316775723,0.34524370481975214,405
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.011966943740844727,0.0029921531677246094,0.04587745666503906,0.0608365535736084,0.8,0.2988172901900366,0.44822593528505494,0.6569743233179529,0.23522382869524208,586
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.010970592498779297,0.005983114242553711,0.15857791900634766,0.17553162574768066,0.25,0.1395430756869006,0.1395430756869006,0.7630456067071782,0.48316833302849177,488
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.013962030410766602,0.05086255073547363,0.6273231506347656,0.6921477317810059,0.8,0.10732061680516834,0.05366030840258417,-0.8940582717991421,0.3354983166060913,328
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.03091716766357422,0.13363409042358398,2.2370221614837646,2.401573419570923,0.35,0.24979247487568149,0.24979247487568149,0.26920756030661885,0.5649566070661003,743
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.009973526000976562,0.003988981246948242,0.07878923416137695,0.09275174140930176,0.75,0.17508841464507469,0.17508841464507469,0.22906960399860762,0.3499893372648176,645
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.011968135833740234,0.03291153907775879,0.485701322555542,0.530580997467041,0.65,0.22482071835244094,0.22482071835244094,0.37155469657819384,0.27912514717344095,485
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.013962507247924805,0.011967658996582031,0.16954636573791504,0.19547653198242188,0.75,0.22416911449312757,0.22416911449312757,0.4894076734238083,0.30141962807216943,826
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.013961315155029297,0.013962030410766602,0.16057109832763672,0.18849444389343262,0.65,0.239406164411311,0.239406164411311,0.04018699990704331,0.23724104799981227,666
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.011967897415161133,0.010971307754516602,0.24135375022888184,0.26429295539855957,0.75,0.3545787973155289,0.3545787973155289,0.27105343121944075,0.5451322295293259,568
noiseRate,0.8,SamNum,20,min_support,0.3,gamma,0.8,avgRecall,0.25497331196382805
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.01495981216430664,0.00997161865234375,0.21343088150024414,0.23836231231689453,1.0,3.194804357661075e-05,3.194804357661075e-05,0.253720449888872,0.5980142723397699,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.011968374252319336,0.007977724075317383,0.16954779624938965,0.18949389457702637,1.0,3.205483294175578e-07,3.205483294175578e-07,0.18957545997977815,0.5454583951379666,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.010970592498779297,0.018948793411254883,0.33665895462036133,0.3665783405303955,1.0,0.00030241679265101255,0.00030241679265101255,0.8160626504626843,0.6029353728673543,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.01296544075012207,0.012964487075805664,0.1655585765838623,0.19148850440979004,1.0,0.2977274141728528,0.2977274141728528,0.43194782261309894,0.5387783870173238,976
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.012965202331542969,0.02094292640686035,0.32912111282348633,0.36302924156188965,1.0,0.11003505175907412,0.11003505175907412,0.10554112438979159,0.576971658779003,816
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.009973287582397461,0.009972572326660156,0.17154192924499512,0.19148778915405273,1.0,1.3707557891092227e-07,1.3707557891092227e-07,0.12259747739484082,0.3791760950605887,405
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.00797891616821289,0.007977962493896484,0.16717934608459473,0.1831362247467041,1.0,0.40613651884804397,0.40613651884804397,0.4131490718696395,0.47966713675288286,586
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.012965202331542969,0.01894688606262207,0.34607625007629395,0.377988338470459,1.0,7.466959427160176e-05,7.466959427160176e-05,0.370608690573752,0.4321982709793233,488
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.011967658996582031,0.023932933807373047,0.34906911849975586,0.38496971130371094,1.0,0.08123419650946591,0.12185129476419887,0.5813314259385851,0.4254063133942454,328
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.0069811344146728516,0.0019943714141845703,0.08377599716186523,0.09275150299072266,1.0,0.01532503462817931,0.01532503462817931,0.5362739908525662,0.44744621020715464,743
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.00997304916381836,0.005983591079711914,0.08337855339050293,0.0993351936340332,1.0,4.2318951563456256e-05,4.2318951563456256e-05,0.5143984446717355,0.5687792024944534,645
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.007978200912475586,0.0029914379119873047,0.08876371383666992,0.09973335266113281,1.0,0.2282602350700168,0.3423903526050252,0.5507633465114035,0.5512473168976835,485
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.010970592498779297,0.007978439331054688,0.16755270957946777,0.18650174140930176,1.0,0.015325034628179326,0.015325034628179326,0.39427339492223407,0.5196923512634521,826
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.0069811344146728516,0.0019943714141845703,0.041887760162353516,0.05086326599121094,1.0,0.3453264035437083,0.3453264035437083,0.37327165031077647,0.3656471379576206,666
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.010970592498779297,0.004985809326171875,0.0827794075012207,0.09873580932617188,1.0,0.3424326713971908,0.3424326713971908,0.18793662446860035,0.5258032827204875,568
noiseRate,0,SamNum,20,min_support,0.3,gamma,1,avgRecall,0.13313343915682824
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.009972810745239258,0.002992391586303711,0.08776497840881348,0.10073018074035645,1.0,0.8821569313607578,0.8821569313607578,0.521300359863095,0.6663435549902653,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.014960050582885742,0.017681598663330078,0.3331124782562256,0.3657541275024414,1.0,0.5880895579651118,0.5880895579651118,0.23328875448919079,0.7424679604927993,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.010970354080200195,0.011967658996582031,0.30219197273254395,0.32512998580932617,1.0,0.7788007830714049,0.7788007830714049,0.7663900228545864,0.6754158937429511,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.02194070816040039,0.06282639503479004,1.017958402633667,1.1027255058288574,1.0,0.7082774996162022,0.7082774996162022,0.3431324965172502,0.6718781417679611,976
"Samples\AvailableSamples\S5\1_7\P[0.4, 0.6]_Q[0, 1].json",0.017952442169189453,0.03590106964111328,0.49832963943481445,0.5521831512451172,1.0,0.9904494269181225,0.9904494269181225,0.4347774911314174,0.7301985227707946,816
"Samples\AvailableSamples\S5\2_4\P[0.4, 0.6]_Q[0, 1].json",0.010970354080200195,0.0059833526611328125,0.08377671241760254,0.10073041915893555,1.0,0.940302234287313,0.940302234287313,0.3228161063549324,0.6628773485966417,405
"Samples\AvailableSamples\S5\2_5\P[0.4, 0.6]_Q[0, 1].json",0.007978200912475586,0.0009970664978027344,0.040891170501708984,0.049866437911987305,1.0,0.877306577528157,0.877306577528157,0.3201726952121169,0.6047601572376957,586
"Samples\AvailableSamples\S5\2_6\P[0.4, 0.6]_Q[0, 1].json",0.010970354080200195,0.007978439331054688,0.1326453685760498,0.1515941619873047,1.0,0.8359180128497075,0.8359180128497075,0.5941408609310732,0.6148056338842078,488
"Samples\AvailableSamples\S5\2_7\P[0.4, 0.6]_Q[0, 1].json",0.011967658996582031,0.020941495895385742,0.34308409690856934,0.3759932518005371,1.0,0.5430449188966207,0.5430449188966207,0.5737024225521525,0.6326189364441865,328
"Samples\AvailableSamples\S5\4_5\P[0.4, 0.6]_Q[0, 1].json",0.005983829498291016,0.007977962493896484,0.16221141815185547,0.17617321014404297,0.95,0.7826114529090251,0.7826114529090251,0.5826073789679818,0.6817079185115221,743
"Samples\AvailableSamples\S5\4_6\P[0.4, 0.6]_Q[0, 1].json",0.007978439331054688,0.003988742828369141,0.08577156066894531,0.09773874282836914,1.0,0.7823043652584163,0.7823043652584163,0.5609923362257792,0.7571848171306881,645
"Samples\AvailableSamples\S5\4_7\P[0.4, 0.6]_Q[0, 1].json",0.007978439331054688,0.0019948482513427734,0.04089045524597168,0.05086374282836914,1.0,0.9701160050735935,0.9701160050735935,0.25037013955361037,0.7352950448049176,485
"Samples\AvailableSamples\S5\5_6\P[0.4, 0.6]_Q[0, 1].json",0.008975982666015625,0.003989219665527344,0.08377599716186523,0.0967411994934082,1.0,0.8376651818238292,0.8376651818238292,0.542283888238159,0.599489094049523,826
"Samples\AvailableSamples\S5\5_7\P[0.4, 0.6]_Q[0, 1].json",0.006981372833251953,0.000997781753540039,0.04288506507873535,0.050864219665527344,1.0,0.8816486100384067,0.8816486100384067,0.42852615288797236,0.6324010366636925,666
"Samples\AvailableSamples\S5\6_7\P[0.4, 0.6]_Q[0, 1].json",0.013962268829345703,0.020943164825439453,0.34607481956481934,0.3809802532196045,1.0,0.7771396308681657,0.7771396308681657,0.3654205285448764,0.6474038878117366,568
noiseRate,0,SamNum,20,min_support,0.3,gamma,1,avgRecall,0.8117220792309889
"Samples\AvailableSamples\S5\1_2\P[0.4, 0.6]_Q[0, 1].json",0.011967897415161133,0.004987001419067383,0.0857701301574707,0.10272502899169922,1.0,0.9925308756942668,0.9925308756942668,0.31778498939574196,0.5271735540549193,736
"Samples\AvailableSamples\S5\1_4\P[0.4, 0.6]_Q[0, 1].json",0.013962745666503906,0.021939754486083984,0.3341076374053955,0.3700101375579834,1.0,0.7778134885996889,0.7778134885996889,0.4674831335769559,0.5516423186805913,893
"Samples\AvailableSamples\S5\1_5\P[0.4, 0.6]_Q[0, 1].json",0.008975744247436523,0.013961553573608398,0.2590610980987549,0.2819983959197998,1.0,0.8889873275183271,0.8889873275183271,0.6774495320659512,0.6261555073981695,1074
"Samples\AvailableSamples\S5\1_6\P[0.4, 0.6]_Q[0, 1].json",0.01994609832763672,0.04687309265136719,0.508641242980957,0.5754604339599609,1.0,0.988142084359447,0.988142084359447,0.3457700870697603,0.5857070704415784,976
