mu,10,gamma,0.7,min_support,0.3,,,
Scene,Sindex,Num,Noise_Rate,Jaccard,LIP,MLMSSM,best_argminC,best_avgConf
jac,LIP,MLMSSM,avgConf,cc,,,,
0.987654321,0.49910838,0.75133743,0.005044265,0.689674959,,,,
0.87654321,0.058434057,0.941565943,0.132382974,0.401037277,,,,
0.987654321,0.49910838,0.75133743,0.030068631,0.637551346,,,,
0.816091954,0.420987201,0.868519198,0.06213286,0.615800515,,,,
0.941176471,0.529843075,0.705235388,0.034550053,0.645492368,,,,
0.941176471,0.396155125,0.905767312,0.020025774,0.672621445,,,,
0.91954023,0.396155125,0.905767312,0.091271662,0.613135644,,,,
0.941176471,0.333333333,1,0.040171864,0.645801569,,,,
0.941176471,0.504337045,0.743494432,0.004154867,0.694239233,,,,
1,0,1,0.306368843,0.355755602,,,,
0.941176471,0.504337045,0.743494432,0.037962028,0.645973494,,,,
0.816091954,0.470549108,0.794176338,0.062918846,0.615473355,,,,
0.941176471,0.523760196,0.714359706,0.035097482,0.643513616,,,,
0.941176471,0.443355172,0.834967242,0.020855361,0.671700513,,,,
0.91954023,0.443355172,0.834967242,0.092022993,0.612889537,,,,
0.941176471,0.333333333,1,0.040491689,0.645752511,,,,
0.941176471,0.497873433,0.753189851,0.005632114,0.691964746,,,,
1,0,1,0.307762577,0.356442684,,,,
0.941176471,0.497873433,0.753189851,0.038158903,0.643845102,,,,
1,0.333333333,1,0.036979185,0.651939989,,,,
1,0.333333333,1,0.035288944,0.652257835,,,,
0.91954023,0.333333333,1,0.046721202,0.658521731,,,,
1,0.333333333,1,0.06075065,0.645678744,,,,
0.91954023,0.333333333,1,0.047801145,0.663936497,,,,
0.91954023,0.333333333,1,0.037892453,0.664219761,,,,
1,0.333333333,1,0.064077036,0.651318654,,,,
1,0.333333333,1,0.0508735,0.651638373,,,,
1,0.382567855,0.926148218,0.019783757,0.673273949,,,,
1,0.420987201,0.868519198,0.019186014,0.673359566,,,,
0.91954023,0.362828485,0.955757272,0.015586688,0.686084998,,,,
1,0.362828485,0.955757272,0.030385794,0.672661238,,,,
0.91954023,0.396155125,0.905767312,0.01395303,0.686394726,,,,
1,0.396155125,0.905767312,0.027596522,0.672866913,,,,
1,0.480716136,0.778925797,0.04650511,0.635288497,,,,
1,0.579738069,0.630392896,0.026567568,0.662044068,,,,
1,0.423922348,0.864116477,0.017901584,0.674741885,,,,
1,0.423922348,0.864116477,0.051158766,0.626857374,,,,
1,0.336268481,0.995597279,0.033945451,0.653570686,,,,
0.8875,0.382829984,0.617170016,0.067713782,0.53620588,,,,
0.8875,0.017625601,0.982374399,0.144281287,0.369579502,,,,
1,0.579738069,0.630392896,0.024734302,0.664286047,,,,
0.8875,0,1,0.150181244,0.363260747,,,,
1,0.445150675,0.832273988,0.063952499,0.610900082,,,,
1,0.333333333,1,0.055425618,0.646023104,,,,
1,0,1,0.309386192,0.354981052,,,,
1,0.418684115,0.871973828,0.039026892,0.66260295,,,,
1,0,1,0.319012533,0.361925346,,,,
1,0.128026172,0.871973828,0.311573872,0.366199415,,,,
0.8875,0.017625601,0.982374399,0.146860706,0.37004985,,,,
1,0.441501322,0.837748017,0.061371411,0.611349695,,,,
1,0.336268481,0.995597279,0.053736827,0.647524133,,,,
1,0.004402721,0.995597279,0.300608555,0.36218375,,,,
1,0.336268481,0.995597279,0.0492148,0.652976994,,,,
1,0.415382459,0.876926312,0.036725633,0.663334275,,,,
1,0.004402721,0.995597279,0.309272203,0.367784382,,,,
1,0.415382459,0.876926312,0.089938258,0.6104296,,,,
1,0.529130565,0.706304153,0.046818883,0.634768572,,,,
1,0.574856996,0.637714506,0.028067461,0.658891426,,,,
1,0.473484255,0.789773617,0.018680024,0.673851564,,,,
1,0.473484255,0.789773617,0.051974026,0.626347522,,,,
1,0.336268481,0.995597279,0.034362652,0.653387667,,,,
0.8875,0.375508374,0.624491626,0.065881976,0.530284813,,,,
1,0.574856996,0.637714506,0.026484903,0.660777343,,,,
1,0.437339501,0.843990749,0.048327151,0.635389035,,,,
1,0.385503002,0.921745497,0.018655716,0.674521246,,,,
0.816091954,0.394318255,0.908522617,0.063413648,0.616419534,,,,
1,0.336268481,0.995597279,0.035605779,0.653236558,,,,
1,0.480716136,0.778925797,0.012030158,0.683368972,,,,
0.8875,0.017625601,0.982374399,0.159445688,0.369022887,,,,
1,0.480716136,0.778925797,0.045834074,0.635472221,,,,
1,0.445150675,0.832273988,0.026766176,0.663255257,,,,
0.91954023,0.333333333,1,0.042349726,0.659029592,,,,
0.91954023,0.418684115,0.871973828,0.026709802,0.674610504,,,,
1,0.529843075,0.705235388,0.003401285,0.695183562,,,,
1,0.256505568,0.743494432,0.199638096,0.47283821,,,,
1,0.504337045,0.743494432,0.005466368,0.694570957,,,,
1,0.365763633,0.951354551,0.028478009,0.674191119,,,,
1,0.365763633,0.951354551,0.08304865,0.625623595,,,,
1,0.336268481,0.995597279,0.05861548,0.647208625,,,,
1,0.399090272,0.901364591,0.025826116,0.674405371,,,,
1,0.004402721,0.995597279,0.34615127,0.360798207,,,,
1,0.399090272,0.901364591,0.075073441,0.626010873,,,,
0.777777778,0.27458515,0.72541485,0.026240298,0.622709978,,,,
0.777777778,0.354401781,0.645598219,0.010234499,0.664511019,,,,
0.987654321,0.207969729,0.792030271,0.02628307,0.647067835,,,,
0.827160494,0.207969729,0.792030271,0.037313205,0.6217878,,,,
0.987654321,0.042936971,0.957063029,0.047327648,0.606751292,,,,
0.987654321,0.28974712,0.71025288,0.017049512,0.661809781,,,,
0.975609756,0.361957981,0.957063029,0.006233965,0.691987297,,,,
0.827160494,0.28974712,0.71025288,0.015210297,0.663545726,,,,
1,0.470549108,0.794176338,0.019835238,0.67254333,,,,
1,0.523760196,0.714359706,0.004937225,0.692892243,,,,
0.91954023,0.443355172,0.834967242,0.014653396,0.685789312,,,,
1,0.443355172,0.834967242,0.028698401,0.671935624,,,,
0.91954023,0.333333333,1,0.042427837,0.659180639,,,,
1,0.246810149,0.753189851,0.194093042,0.47078187,,,,
1,0.333333333,1,0.05576823,0.645964423,,,,
1,0.497873433,0.753189851,0.007616529,0.692279752,,,,
1,0.526695343,0.709956985,0.036942392,0.645012665,,,,
1,0.44629032,0.830564521,0.02689047,0.673495334,,,,
1,0.44629032,0.830564521,0.076060936,0.625509741,,,,
1,0.50080858,0.74878713,0.006124283,0.693739285,,,,
1,0.50080858,0.74878713,0.054576707,0.644118847,,,,
0.87654321,0.340267606,0.659732394,0.011568301,0.661821154,,,,
0.715909091,0.635607044,0.364392956,0.006386038,0.678603532,,,,
0.797619048,0.272471396,0.363764302,0.085419509,-0.730264126,,,,
0.975609756,0.263624711,0.736375289,0.022878149,0.649524499,,,,
0.975609756,0.098591952,0.901408048,0.00498867,0.689206666,,,,
0.797619048,0.272471396,0.363764302,0.132059812,-0.746788783,,,,
0.975609756,0.098591952,0.901408048,0.049085884,0.595308253,,,,
0.975609756,0.345402101,0.654597899,0.003532716,0.691111855,,,,
0.941176471,0.333333333,1,0.034889476,0.651717278,,,,
0.941176471,0.333333333,1,0.033237396,0.652038694,,,,
0.91954023,0.333333333,1,0.044364352,0.66045618,,,,
0.941176471,0.333333333,1,0.04520455,0.64571451,,,,
0.91954023,0.333333333,1,0.04457129,0.666262574,,,,
0.91954023,0.333333333,1,0.035073602,0.666736744,,,,
0.941176471,0.333333333,1,0.050125379,0.651363601,,,,
0.941176471,0.333333333,1,0.037027951,0.651679531,,,,
0.816091954,0.382567855,0.926148218,0.064804717,0.615295053,,,,
0.941176471,0.362828485,0.955757272,0.022782591,0.672411983,,,,
0.91954023,0.362828485,0.955757272,0.10052849,0.612728716,,,,
0.941176471,0.333333333,1,0.045421799,0.645453618,,,,
1,0,1,0.353947661,0.355169989,,,,
0.941176471,0.382567855,0.926148218,0.018709292,0.673035189,,,,
0.941176471,0.420987201,0.868519198,0.017932236,0.673242844,,,,
0.91954023,0.362828485,0.955757272,0.013781264,0.687643554,,,,
0.941176471,0.362828485,0.955757272,0.022514242,0.672736935,,,,
0.91954023,0.396155125,0.905767312,0.012298287,0.687951533,,,,
0.941176471,0.396155125,0.905767312,0.019793815,0.672938572,,,,
0.8875,0.017625601,0.982374399,0.157761491,0.373084886,,,,
0.8875,0.017625601,0.982374399,0.142895068,0.373634328,,,,
0.941176471,0.336268481,0.995597279,0.043713373,0.646993735,,,,
1,0.004402721,0.995597279,0.307735029,0.364581194,,,,
0.941176471,0.336268481,0.995597279,0.048441458,0.652628143,,,,
0.941176471,0.336268481,0.995597279,0.035668561,0.652960221,,,,
1,0.004402721,0.995597279,0.439209675,0.367139622,,,,
1,0.004402721,0.995597279,0.307270127,0.367683444,,,,
0.8875,0,1,0.148690497,0.367203732,,,,
0.941176471,0.445150675,0.832273988,0.05838489,0.611019362,,,,
0.941176471,0.333333333,1,0.037233435,0.651411379,,,,
0.941176471,0.418684115,0.871973828,0.028581292,0.662290935,,,,
1,0,1,0.316420658,0.362338014,,,,
0.941176471,0.418684115,0.871973828,0.067129564,0.610053751,,,,
0.8875,0.017625601,0.982374399,0.145635097,0.374065934,,,,
0.941176471,0.441501322,0.837748017,0.055791953,0.611487592,,,,
0.941176471,0.336268481,0.995597279,0.038896184,0.647322942,,,,
1,0.004402721,0.995597279,0.289885726,0.366089245,,,,
0.941176471,0.336268481,0.995597279,0.035940281,0.652770511,,,,
0.941176471,0.415382459,0.876926312,0.026458472,0.663046516,,,,
1,0.004402721,0.995597279,0.306966865,0.368097797,,,,
0.941176471,0.415382459,0.876926312,0.062566002,0.610484939,,,,
0.987654321,0.361957981,0.957063029,0.000781358,0.698298202,,,,
0.777777778,0.226610749,0.773389251,0.032004563,0.601333268,,,,
0.987654321,0.042936971,0.957063029,0.041023313,0.619025829,,,,
0.987654321,0.361957981,0.957063029,0.004396866,0.69113776,,,,
0.987654321,0.042936971,0.957063029,0.041262363,0.624809307,,,,
0.987654321,0.161607938,0.838392062,0.035801213,0.62564675,,,,
0.987654321,0.361957981,0.957063029,0.002495319,0.695210902,,,,
0.827160494,0.161607938,0.838392062,0.050135217,0.590941204,,,,
0.987654321,0.493723627,0.759414559,0.001422675,0.696994319,,,,
0.987654321,0.162830693,0.837169307,0.077549771,0.542106942,,,,
0.987654321,0.441887129,0.837169307,0.005180826,0.688557404,,,,
0.87654321,0.125689497,0.874310503,0.078892325,0.507720669,,,,
0.87654321,0.34236098,0.65763902,0.052503291,0.555053872,,,,
0.987654321,0.392652607,0.911021089,0.016203913,0.666303728,,,,
0.987654321,0.537100262,0.694349607,0.000902443,0.69796563,,,,
0.987654321,0.361957981,0.957063029,0.030589982,0.636483596,,,,
0.987654321,0.467190822,0.799213767,0.027543291,0.637650663,,,,
0.975609756,0.361957981,0.957063029,0.004327264,0.694438037,,,,
0.975609756,0.361957981,0.957063029,0.055260984,0.630563529,,,,
0.975609756,0.361957981,0.957063029,0.001224893,0.698474446,,,,
0.827160494,0.161607938,0.838392062,0.043805171,0.60471091,,,,
0.975609756,0.361957981,0.957063029,0.054522948,0.633901854,,,,
0.975609756,0.441071959,0.838392062,0.049799239,0.635376198,,,,
1,0.385503002,0.921745497,0.018442529,0.674812403,,,,
1,0.423922348,0.864116477,0.017701006,0.675024889,,,,
0.91954023,0.365763633,0.951354551,0.010844364,0.690241661,,,,
0.91954023,0.336268481,0.995597279,0.041901449,0.662518877,,,,
0.91954023,0.399090272,0.901364591,0.009600931,0.690556928,,,,
0.8875,0,1,0.163842351,0.366668911,,,,
0.941176471,0.333333333,1,0.05040939,0.651088026,,,,
1,0,1,0.451330935,0.361020436,,,,
1,0.477780988,0.783328518,0.046646277,0.635011462,,,,
1,0.576802922,0.634795617,0.02729421,0.66146602,,,,
1,0.420987201,0.868519198,0.019399805,0.673062709,,,,
0.816091954,0.420987201,0.868519198,0.063914542,0.613386064,,,,
1,0.333333333,1,0.035474939,0.652006203,,,,
0.8875,0.365204383,0.634795617,0.072490965,0.528771007,,,,
1,0.576802922,0.634795617,0.026404278,0.662722427,,,,
1,0.333333333,1,0.035747494,0.652032017,,,,
1,0.438566174,0.842150738,0.026682899,0.662572272,,,,
0.91954023,0.333333333,1,0.037877553,0.664349959,,,,
0.91954023,0.412447311,0.881329033,0.026121183,0.674345995,,,,
1,0.333333333,1,0.051237605,0.651417284,,,,
1,0.412447311,0.881329033,0.038442204,0.661925956,,,,
1,0.526195418,0.710706874,0.014358125,0.68054111,,,,
0.8875,0.357882773,0.642117227,0.070195097,0.524786866,,,,
0.816091954,0.470549108,0.794176338,0.008589172,0.688016142,,,,
0.816091954,0.333333333,1,0.02384786,0.667814824,,,,
0.8875,0.357882773,0.642117227,0.083099895,0.492575356,,,,
0.8875,0.357882773,0.642117227,0.071119249,0.522480101,,,,
1,0.434404353,0.84839347,0.049326097,0.634704873,,,,
1,0.382567855,0.926148218,0.020183044,0.672844484,,,,
0.816091954,0.382567855,0.926148218,0.066720835,0.612783104,,,,
1,0.333333333,1,0.037178541,0.651680896,,,,
1,0.477780988,0.783328518,0.013352006,0.681752409,,,,
0.8875,0,1,0.165628537,0.362718727,,,,
0.816091954,0.477780988,0.783328518,0.058723341,0.621982946,,,,
1,0.336268481,0.995597279,0.035421608,0.653478442,,,,
1,0.336268481,0.995597279,0.033774273,0.653804816,,,,
0.91954023,0.336268481,0.995597279,0.042357962,0.667841951,,,,
0.91954023,0.336268481,0.995597279,0.033273919,0.668325109,,,,
1,0.336268481,0.995597279,0.06168443,0.652848535,,,,
1,0.336268481,0.995597279,0.048878879,0.653176831,,,,
1,0.437339501,0.843990749,0.012693079,0.683197454,,,,
0.816091954,0.394318255,0.908522617,0.005376857,0.692613893,,,,
0.816091954,0.345083734,0.982374399,0.021605501,0.671487272,,,,
0.8875,0.234297083,0.765702917,0.093977913,0.480998249,,,,
1,0.480716136,0.778925797,0.011816185,0.683664778,,,,
1,0.448085822,0.827871267,0.062985113,0.611326027,,,,
1,0.336268481,0.995597279,0.053424489,0.647561562,,,,
1,0.004402721,0.995597279,0.299321178,0.361409635,,,,
1,0.421619262,0.867571107,0.037301982,0.663978455,,,,
1,0.004402721,0.995597279,0.308934905,0.368232692,,,,
1,0.421619262,0.867571107,0.093555158,0.610390452,,,,
1,0.343995898,0.984006153,0.059483865,0.622000927,,,,
1,0.351791963,0.972312056,0.06388874,0.610697444,,,,
0.987654321,0.343995898,0.984006153,0.026426612,0.67514585,,,,
0.987654321,0.351791963,0.972312056,0.10518428,0.603009887,,,,
0.987654321,0.343995898,0.984006153,0.027163771,0.679464566,,,,
0.987654321,0.351791963,0.972312056,0.022119926,0.679043409,,,,
0.987654321,0.343995898,0.984006153,0.106969746,0.621005474,,,,
0.987654321,0.351791963,0.972312056,0.096735002,0.609523696,,,,
0.816091954,0.420987201,0.868519198,0.008104302,0.688602794,,,,
0.816091954,0.333333333,1,0.024216655,0.666982378,,,,
0.8875,0.365204383,0.634795617,0.086526949,0.49561698,,,,
0.8875,0.365204383,0.634795617,0.073441227,0.526526419,,,,
0.808988764,0.544793532,0.682809702,0.021522128,0.669804603,,,,
0.898876404,0.405417049,0.891874426,0.092613264,0.612432599,,,,
0.91954023,0.336268481,0.995597279,0.037898933,0.663032608,,,,
1,0.266603184,0.733396816,0.068734834,0.617442271,,,,
0.898876404,0.511068789,0.733396816,0.0321252,0.668761896,,,,
1,0.336268481,0.995597279,0.034206018,0.653600138,,,,
1,0.441501322,0.837748017,0.025382959,0.663989789,,,,
0.91954023,0.336268481,0.995597279,0.037935398,0.66320301,,,,
0.91954023,0.336268481,0.995597279,0.033438533,0.668280413,,,,
0.91954023,0.415382459,0.876926312,0.021861513,0.678341368,,,,
1,0.434404353,0.84839347,0.014061422,0.681589768,,,,
0.816091954,0.382567855,0.926148218,0.008602424,0.688289674,,,,
0.816091954,0.333333333,1,0.025544759,0.666551797,,,,
0.816091954,0.477780988,0.783328518,0.001747903,0.69758178,,,,
1,0.477780988,0.783328518,0.013122037,0.682066697,,,,
0.87654321,0.265924746,0.734075254,0.010822215,0.663706769,,,,
0.715909091,0.635607044,0.364392956,0.006317489,0.678833207,,,,
0.797619048,0.272471396,0.363764302,0.087317021,-0.730936415,,,,
0.975609756,0.19282464,0.80717536,0.021744592,0.651418547,,,,
0.975609756,0.098591952,0.901408048,0.005249015,0.688540209,,,,
0.797619048,0.272471396,0.363764302,0.138342826,-0.749014854,,,,
0.975609756,0.098591952,0.901408048,0.048579581,0.595302931,,,,
0.975609756,0.35509752,0.64490248,0.001664352,0.696080328,,,,
0.975609756,0.399061302,0.901408048,0.019680374,0.653281315,,,,
0.975609756,0.406857366,0.88971395,0.024787574,0.633769707,,,,
0.975609756,0.098591952,0.901408048,0.048025779,0.605941302,,,,
0.975609756,0.406857366,0.88971395,0.034090705,0.624146765,,,,
0.975609756,0.098591952,0.901408048,0.076586116,0.61489067,,,,
0.797619048,0.584897991,0.415102009,0.064183613,0.618003196,,,,
0.975609756,0.399061302,0.901408048,0.036584185,0.649604845,,,,
0.975609756,0.406857366,0.88971395,0.030158691,0.630869099,,,,
0.8875,0,1,0.152830848,0.363684352,,,,
1,0.438566174,0.842150738,0.062366429,0.610873045,,,,
1,0,1,0.310743967,0.355707848,,,,
1,0,1,0.319226911,0.361520569,,,,
1,0.412447311,0.881329033,0.091073143,0.609968399,,,,
1,0.526195418,0.710706874,0.047835842,0.63403743,,,,
1,0.571921849,0.642117227,0.028847562,0.658259769,,,,
1,0.470549108,0.794176338,0.020036108,0.672265278,,,,
0.816091954,0.470549108,0.794176338,0.064717882,0.613056489,,,,
1,0.333333333,1,0.035919372,0.651801381,,,,
1,0.571921849,0.642117227,0.027150212,0.660247606,,,,
1,0.428783266,0.856825101,0.040132547,0.64375223,,,,
1,0.540839197,0.688741205,0.003394196,0.695026966,,,,
0.987654321,0.40395119,0.894073215,0.001324598,0.698724739,,,,
0.987654321,0.410277967,0.88458305,0.058020814,0.644196357,,,,
0.987654321,0.341129398,0.988305903,0.029158518,0.671993671,,,,
0.8375,0.27389456,0.72610544,0.024545722,0.668441186,,,,
0.987654321,0.341129398,0.988305903,0.089488732,0.61544942,,,,
0.987654321,0.515929707,0.72610544,0.006040548,0.694052038,,,,
1,0.431649766,0.852525352,0.03762863,0.646318443,,,,
1,0.543705696,0.684441456,0.001980275,0.697033726,,,,
1,0.110226534,0.889773466,0.111635474,0.573008131,,,,
0.987654321,0.413144466,0.880283301,0.055457336,0.645642455,,,,
0.987654321,0.343995898,0.984006153,0.025128387,0.675570412,,,,
0.8375,0.27819431,0.72180569,0.016734111,0.678142336,,,,
0.987654321,0.343995898,0.984006153,0.085764775,0.617996641,,,,
0.987654321,0.518796206,0.72180569,0.003975475,0.696027079,,,,
0.987654321,0.455731745,0.816402382,0.005480565,0.689470317,,,,
0.87654321,0.281732082,0.718267918,0.040802176,0.582752652,,,,
0.87654321,0.13228584,0.86771416,0.075552682,0.509642953,,,,
0.987654321,0.410539805,0.884190292,0.004679095,0.690421588,,,,
0.806818182,0.372289371,0.941565943,0.006331503,0.691301531,,,,
0.87654321,0.281732082,0.718267918,0.030213923,0.61541644,,,,
0.87654321,0.281732082,0.718267918,0.041611975,0.580425652,,,,
0.975609756,0.591923386,0.612114921,0.005637362,0.685917147,,,,
0.855421687,0.543759501,0.456240499,0.033880438,0.599098649,,,,
0.87654321,0.340267606,0.659732394,0.00989482,0.667344138,,,,
0.975609756,0.536277076,0.695584386,0.009099504,0.676390191,,,,
0.87654321,0.134443944,0.865556056,0.02659059,0.621758843,,,,
0.759036145,0.543759501,0.456240499,0.002103794,0.694038982,,,,
0.975609756,0.399061302,0.901408048,0.019328079,0.65332206,,,,
0.855421687,0.543759501,0.456240499,0.032233861,0.604002416,,,,
0.987654321,0.554820065,0.667769902,0.015790801,0.666247014,,,,
0.987654321,0.600546496,0.599180256,0.005179387,0.687699468,,,,
0.777777778,0.27458515,0.72541485,0.022902,0.632542837,,,,
0.987654321,0.499173756,0.751239367,0.019044173,0.657954918,,,,
0.987654321,0.361957981,0.957063029,0.000389067,0.69919905,,,,
0.777777778,0.42664426,0.57335574,0.000278374,0.699070638,,,,
0.987654321,0.361957981,0.957063029,0.031319571,0.634968691,,,,
0.987654321,0.600546496,0.599180256,0.005635024,0.686617374,,,,
0.975609756,0.486715169,0.769927246,0.009057981,0.676267338,,,,
0.855421687,0.543759501,0.456240499,0.050359101,0.550022558,,,,
0.975609756,0.19282464,0.80717536,0.019431982,0.656585345,,,,
0.975609756,0.46820987,0.797685195,0.013398554,0.668672866,,,,
0.975609756,0.098591952,0.901408048,0.046168109,0.600500056,,,,
0.797619048,0.528435239,0.471564761,0.023591093,0.671790556,,,,
0.975609756,0.399061302,0.901408048,0.024150013,0.64780799,,,,
0.941176471,0.528435239,0.471564761,0.138018839,0.548092749,,,,
0.975609756,0.399061302,0.901408048,0.021404035,0.651409476,,,,
0.975609756,0.406857366,0.88971395,0.026446702,0.632788721,,,,
0.975609756,0.098591952,0.901408048,0.051207221,0.599710434,,,,
0.975609756,0.406857366,0.88971395,0.03714723,0.624846951,,,,
0.975609756,0.098591952,0.901408048,0.082194205,0.608658461,,,,
0.975609756,0.11028605,0.88971395,0.046795507,0.603395841,,,,
0.975609756,0.399061302,0.901408048,0.038118139,0.650324679,,,,
0.975609756,0.406857366,0.88971395,0.032694486,0.631458434,,,,
0.987654321,0.411192502,0.883211246,0.019539163,0.658727176,,,,
0.987654321,0.455357848,0.816963228,0.01908388,0.655281449,,,,
0.827160494,0.087179699,0.912820301,0.034992237,0.633036601,,,,
